2025-07-09 16:14:39.020153,QL-R1-EXT,23.75
2025-07-09 16:14:39.020153,QL-R1-INT,27.0
2025-07-09 16:14:39.020153,QL-R4-EXT,24.5625
2025-07-09 16:14:39.020153,QL-R4-INT,26.0
2025-07-09 16:14:39.020153,QL-L2-EXT,23.94
2025-07-09 16:14:39.020153,QL-L2-INT,24.8
2025-07-09 16:14:39.020153,QL-L1-INT,25.125
2025-07-09 16:14:39.020153,QL-L1-EXT,23.25
2025-07-09 16:15:39.188896,QL-R1-EXT,23.6875
2025-07-09 16:15:39.188896,QL-R1-INT,26.9375
2025-07-09 16:15:39.188896,QL-R4-EXT,24.5625
2025-07-09 16:15:39.188896,QL-R4-INT,26.0
2025-07-09 16:15:39.188896,QL-L2-EXT,24.04
2025-07-09 16:15:39.188896,QL-L2-INT,24.77
2025-07-09 16:15:39.188896,QL-L1-INT,25.125
2025-07-09 16:15:39.188896,QL-L1-EXT,23.25
2025-07-09 16:16:39.353136,QL-R1-EXT,23.6875
2025-07-09 16:16:39.353136,QL-R1-INT,26.9375
2025-07-09 16:16:39.353136,QL-R4-EXT,24.5625
2025-07-09 16:16:39.353136,QL-R4-INT,26.0
2025-07-09 16:16:39.353136,QL-L2-EXT,24.03
2025-07-09 16:16:39.353136,QL-L2-INT,24.76
2025-07-09 16:16:39.353136,QL-L1-INT,25.125
2025-07-09 16:16:39.353136,QL-L1-EXT,23.1875
2025-07-09 16:17:39.525749,QL-R1-EXT,23.6875
2025-07-09 16:17:39.525749,QL-R1-INT,26.875
2025-07-09 16:17:39.525749,QL-R4-EXT,24.625
2025-07-09 16:17:39.525749,QL-R4-INT,26.0
2025-07-09 16:17:39.525749,QL-L2-EXT,24.12
2025-07-09 16:17:39.525749,QL-L2-INT,24.82
2025-07-09 16:17:39.525749,QL-L1-INT,25.125
2025-07-09 16:17:39.525749,QL-L1-EXT,23.1875
2025-07-09 16:18:39.696661,QL-R1-EXT,23.625
2025-07-09 16:18:39.696661,QL-R1-INT,26.9375
2025-07-09 16:18:39.696661,QL-R4-EXT,24.5
2025-07-09 16:18:39.696661,QL-R4-INT,26.0
2025-07-09 16:18:39.696661,QL-L2-EXT,24.04
2025-07-09 16:18:39.696661,QL-L2-INT,24.8
2025-07-09 16:18:39.696661,QL-L1-INT,25.125
2025-07-09 16:18:39.696661,QL-L1-EXT,23.1875
2025-07-09 16:19:39.863274,QL-R1-EXT,23.6875
2025-07-09 16:19:39.863274,QL-R1-INT,26.9375
2025-07-09 16:19:39.863274,QL-R4-EXT,24.5625
2025-07-09 16:19:39.863274,QL-R4-INT,25.9375
2025-07-09 16:19:39.863274,QL-L2-EXT,24.02
2025-07-09 16:19:39.863274,QL-L2-INT,24.82
2025-07-09 16:19:39.863274,QL-L1-INT,25.125
2025-07-09 16:19:39.863274,QL-L1-EXT,23.25
2025-07-09 16:20:40.033784,QL-R1-EXT,23.6875
2025-07-09 16:20:40.033784,QL-R1-INT,26.875
2025-07-09 16:20:40.033784,QL-R4-EXT,24.5625
2025-07-09 16:20:40.033784,QL-R4-INT,25.9375
2025-07-09 16:20:40.033784,QL-L2-EXT,24.01
2025-07-09 16:20:40.033784,QL-L2-INT,24.82
2025-07-09 16:20:40.033784,QL-L1-INT,25.0625
2025-07-09 16:20:40.033784,QL-L1-EXT,23.1875
2025-07-09 16:21:40.199223,QL-R1-EXT,23.6875
2025-07-09 16:21:40.199223,QL-R1-INT,26.9375
2025-07-09 16:21:40.199223,QL-R4-EXT,24.625
2025-07-09 16:21:40.199223,QL-R4-INT,26.0
2025-07-09 16:21:40.199223,QL-L2-EXT,23.96
2025-07-09 16:21:40.199223,QL-L2-INT,24.79
2025-07-09 16:21:40.199223,QL-L1-INT,25.1875
2025-07-09 16:21:40.199223,QL-L1-EXT,23.1875
2025-07-09 16:22:40.359254,QL-R1-EXT,23.6875
2025-07-09 16:22:40.359254,QL-R1-INT,26.875
2025-07-09 16:22:40.359254,QL-R4-EXT,24.5
2025-07-09 16:22:40.359254,QL-R4-INT,26.0
2025-07-09 16:22:40.359254,QL-L2-EXT,23.84
